gene_id;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;gene_name;product;significance
AENJPLPP_00058;429.597278189846;-0.971029085181578;0.102246062429188;-9.49698269167168;2.16059942070444e-21;5.17832552517806e-21;;hypothetical protein;Not significant
AENJPLPP_02458;2416.24602149745;0.616995130652878;0.0651451654832517;9.47108087109707;2.76962762309313e-21;6.63252930793355e-21;btuD_5;Vitamin B12 import ATP-binding protein BtuD;Not significant
AENJPLPP_00908;6605.25867248671;-0.595148206783634;0.062964175075943;-9.45217190673598;3.31871807010843e-21;7.94092606422001e-21;map;Methionine aminopeptidase 1;Not significant
AENJPLPP_01102;331.449595627081;-1.06940579556598;0.113196811006055;-9.4473138073543;3.47637316202597e-21;8.31132893909658e-21;ywpJ_1;Phosphatase YwpJ;Down in serum
AENJPLPP_02797;171.91149044066;1.44966383399004;0.153910800545067;9.41885708381828;4.56024647998473e-21;1.08937143147789e-20;;hypothetical protein;Up in serum
AENJPLPP_00673;3834.7415340547;-0.577526198819975;0.0614500524804161;-9.39830277612912;5.54502636477651e-21;1.32353416182207e-20;ettA;Energy-dependent translational throttle protein EttA;Not significant
AENJPLPP_01674;308.683859334212;-1.16454079515548;0.123973127596538;-9.39349371700446;5.80423395148894e-21;1.38426939121505e-20;rlmH;Ribosomal RNA large subunit methyltransferase H;Down in serum
AENJPLPP_02128;10887.866823697;0.54570281836882;0.0582082502621289;9.37500811158829;6.91704508336684e-21;1.64831712624912e-20;sepF;Cell division protein SepF;Not significant
AENJPLPP_00691;268.75523719725;-1.1510387099835;0.123154291329577;-9.34631426608734;9.07552400993683e-21;2.16090972337989e-20;;hypothetical protein;Down in serum
AENJPLPP_02761;177.228741299231;1.37901712816613;0.147804322916454;9.33001891254301;1.05852018109527e-20;2.51830945044888e-20;;hypothetical protein;Up in serum
AENJPLPP_02498;1261.20964619365;0.69983807740177;0.0750281129108146;9.32767798963121;1.08215612727618e-20;2.57243970826795e-20;menH_3;2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase;Not significant
AENJPLPP_02942;70.1203484752955;2.37907411644431;0.255300483294291;9.31872155409079;1.17750504787983e-20;2.79681459985814e-20;;IS6 family transposase IS1216E;Up in serum
AENJPLPP_02872;143.145830984789;1.66578035867888;0.178882544713447;9.3121459186938;1.25275260230411e-20;2.97311783040716e-20;;IS200/IS605 family transposase ISEfa4;Up in serum
AENJPLPP_00100;481.862309026165;-0.926269512939026;0.0995099666610273;-9.30830894652281;1.29883721902613e-20;3.07997881254404e-20;yqgN;putative protein YqgN;Not significant
AENJPLPP_00446;1499.45102427273;0.662426073817934;0.0711658680438497;9.30819916943572;1.30018009061247e-20;3.08065453528357e-20;lspA;Lipoprotein signal peptidase;Not significant
AENJPLPP_00620;315.8132452806;-1.10736852629952;0.119139293611996;-9.29473805599283;1.47569113042832e-20;3.49366875756688e-20;;hypothetical protein;Down in serum
AENJPLPP_02370;26023.4611248119;-0.484675068660204;0.052225856147545;-9.28036617132578;1.68897113230123e-20;3.99535656966789e-20;ezrA;Septation ring formation regulator EzrA;Not significant
AENJPLPP_00228;755.65008563381;-0.826978623838688;0.0891752513189817;-9.27363378972231;1.79909830203105e-20;4.25241416843703e-20;gph_1;Phosphoglycolate phosphatase;Not significant
AENJPLPP_01296;140.804513025665;1.5725093643335;0.169616020262277;9.27099552213246;1.84416520409481e-20;4.35540070910306e-20;;hypothetical protein;Up in serum
AENJPLPP_02502;8275.87749974391;0.572545830335393;0.061915918237575;9.24715075917151;2.30556451510749e-20;5.44068384764425e-20;rnr;Ribonuclease R;Not significant
AENJPLPP_00945;44.2368679028732;4.92671013500645;0.532790150645783;9.24699927172996;2.30883343579623e-20;5.44398620650901e-20;;hypothetical protein;Up in serum
AENJPLPP_02614;353.922297517743;-1.12373865994591;0.121902919229714;-9.21830803599005;3.01825016648605e-20;7.11095832104156e-20;eriC;Chloride/fluoride channel protein;Down in serum
AENJPLPP_02589;854.123308705815;-0.942012847187702;0.102267500538201;-9.211263033028;3.22309778407386e-20;7.5874379524843e-20;;hypothetical protein;Not significant
AENJPLPP_00435;1337.61040764825;0.962921576303152;0.104627156123042;9.20336184203218;3.46922308449042e-20;8.16024040552189e-20;pyrF;Orotidine 5'-phosphate decarboxylase;Not significant
AENJPLPP_00437;428.502958859855;1.36114448629927;0.147928929069153;9.20134077130356;3.53510851938702e-20;8.30850363878531e-20;pyrK_1;Dihydroorotate dehydrogenase B (NAD(+))%2C electron transfer subunit;Up in serum
AENJPLPP_01356;276.061167513521;1.20101541063256;0.130848561771607;9.17866726520771;4.36459570711039e-20;1.02497602412141e-19;xerC_6;Tyrosine recombinase XerC;Up in serum
AENJPLPP_02238;1072.19279161681;0.797816040697974;0.0869822531603231;9.17217031878288;4.63589811435984e-20;1.08781106438484e-19;;hypothetical protein;Not significant
AENJPLPP_02841;400.287978443394;-0.944124838820504;0.102964364560181;-9.16943296696284;4.75513665508579e-20;1.11489194360788e-19;rpiR;HTH-type transcriptional regulator RpiR;Not significant
AENJPLPP_02178;40.9973055918342;4.26211189983412;0.465002923830518;9.16577441002836;4.91924829322257e-20;1.15244175622398e-19;;hypothetical protein;Up in serum
AENJPLPP_01141;3112.59950843174;-0.629576853151409;0.068700550611111;-9.16407288662382;4.99746879228107e-20;1.16982549221242e-19;murE;UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase;Not significant
AENJPLPP_02602;495.188763478351;-0.912748305922871;0.099735803387989;-9.15166143869246;5.60645529719454e-20;1.3113251265406e-19;wbgU_2;UDP-N-acetylglucosamine 4-epimerase;Not significant
AENJPLPP_01065;16924.4186849125;0.461357511979863;0.0504132310286161;9.15151642865306;5.61398735490302e-20;1.31203299979756e-19;oatA;O-acetyltransferase OatA;Not significant
AENJPLPP_01814;469.986887662488;-1.3168629249617;0.143927040337875;-9.1495171572368;5.71885807130373e-20;1.33547030502297e-19;;hypothetical protein;Down in serum
AENJPLPP_00515;10086.753085154;0.488254251345747;0.0534470119526985;9.13529556671681;6.52283500548309e-20;1.52199483461272e-19;addA;ATP-dependent helicase/nuclease subunit A;Not significant
AENJPLPP_01759;1131.32894005927;-0.703272164931513;0.0773278849326714;-9.09467736695301;9.48677110805174e-20;2.21180764344649e-19;;hypothetical protein;Not significant
AENJPLPP_01099;3717.59963196428;0.566921561353288;0.0624025586964644;9.08490890751581;1.03785552863141e-19;2.41778823949974e-19;yhaM;3'-5' exoribonuclease YhaM;Not significant
AENJPLPP_00028;188.951509262762;1.30726555933468;0.14389983000538;9.08455249242339;1.0412613994805e-19;2.42378352940625e-19;;hypothetical protein;Up in serum
AENJPLPP_01612;3160.35113924522;0.533029704519763;0.0586755421329401;9.08435926015115;1.04311252515436e-19;2.42615309364975e-19;alr;Alanine racemase;Not significant
AENJPLPP_02531;4072.69592969336;0.594001692287535;0.0656064451350618;9.05401429790447;1.37806772180928e-19;3.20266018029418e-19;ftsE;Cell division ATP-binding protein FtsE;Not significant
AENJPLPP_00466;6600.41918166194;-0.498318277618388;0.0550405039694678;-9.05366487732045;1.38248640272642e-19;3.21036714891494e-19;rlmL;Ribosomal RNA large subunit methyltransferase L;Not significant
AENJPLPP_02387;992.054064785384;-0.788406116271876;0.0871710351947471;-9.0443587656211;1.50546141110804e-19;3.49315030210886e-19;;hypothetical protein;Not significant
AENJPLPP_02148;745.892127783928;0.781895173588052;0.086483252818411;9.04100098119342;1.5524363888546e-19;3.59927927097499e-19;xerC_9;Tyrosine recombinase XerC;Not significant
AENJPLPP_00615;6493.08963624079;-0.496710735947843;0.0550566531423871;-9.02181130885769;1.85004671790583e-19;4.28586797338249e-19;agaA_1;N-acetylgalactosamine-6-phosphate deacetylase;Not significant
AENJPLPP_01652;698.639228450173;-0.794244077579472;0.0880406182438076;-9.02133689452295;1.8580772622685e-19;4.30105006973441e-19;;hypothetical protein;Not significant
AENJPLPP_02893;110.649871565937;1.7471881198788;0.193796685638122;9.01557275928513;1.95844371654574e-19;4.52977609418682e-19;;hypothetical protein;Up in serum
AENJPLPP_02127;4654.80491048342;0.62765189606876;0.0696216207388248;9.01518650970943;1.96535751635657e-19;4.54215959335741e-19;yggS;Pyridoxal phosphate homeostasis protein;Not significant
AENJPLPP_00965;41.663918107544;4.83859417750782;0.536762642406201;9.01440188873309;1.97947643626684e-19;4.57116207962652e-19;;hypothetical protein;Up in serum
AENJPLPP_01602;400.856758110017;-1.08350528009623;0.120362282472111;-9.00203334335476;2.21575241319452e-19;5.11273456990685e-19;;hypothetical protein;Down in serum
AENJPLPP_01934;1651.10674881678;-0.639429315657396;0.071171859879575;-8.98429964791324;2.60387318757818e-19;6.00354609835918e-19;;hypothetical protein;Not significant
AENJPLPP_02853;1515.22057974802;0.604709902744155;0.0673108503337818;8.98383989721586;2.61478123026691e-19;6.02392637858959e-19;agaS;D-galactosamine-6-phosphate deaminase AgaS;Not significant
AENJPLPP_01264;687.59114867573;1.02658897008437;0.114280412521988;8.98307021675169;2.63314381524521e-19;6.06143461659608e-19;;hypothetical protein;Up in serum
AENJPLPP_02377;1220.53411452311;0.684883157109667;0.0763554890392001;8.96966499367262;2.97417634847505e-19;6.84107545557609e-19;;Phosphorylated carbohydrates phosphatase;Not significant
AENJPLPP_01351;663.445119452506;0.769796817109916;0.0858408153217854;8.96772490130986;3.02701954242704e-19;6.9571277881196e-19;ssaB_1;Manganese ABC transporter substrate-binding lipoprotein;Not significant
AENJPLPP_02622;2582.2087209518;-0.542386291136626;0.0604909411841146;-8.96640522563171;3.0634931623782e-19;7.03540385555625e-19;dinG_2;3'-5' exonuclease DinG;Not significant
AENJPLPP_01943;177.961005902778;1.34512504390633;0.150270830631403;8.95133831532328;3.51198221926101e-19;8.05901672378887e-19;;hypothetical protein;Up in serum
AENJPLPP_01553;401.578177582766;-1.044532300337;0.1170602917738;-8.92302833445339;4.53708621337486e-19;1.04031457112973e-18;yohK;Inner membrane protein YohK;Down in serum
AENJPLPP_01437;2496.50856328526;0.708573648022193;0.0794150381352526;8.92241148100204;4.56243517032904e-19;1.04530379354824e-18;;hypothetical protein;Not significant
AENJPLPP_02195;41.0987910001408;3.45372548791316;0.387536275677145;8.91200567450994;5.01175690432574e-19;1.14734560577017e-18;;hypothetical protein;Up in serum
AENJPLPP_01140;150.430403882812;1.42688372323711;0.160137687854487;8.91035547193413;5.08692018029889e-19;1.16363798625533e-18;;hypothetical protein;Up in serum
AENJPLPP_02542;9301.44069882519;0.500386128918134;0.0561901038072198;8.90523588699688;5.32726446424995e-19;1.21766044897142e-18;;hypothetical protein;Not significant
AENJPLPP_00890;334.384702088754;-1.02281668542798;0.11489365614966;-8.90229034138887;5.47059436636144e-19;1.24944084665447e-18;wbbD_2;UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1%2C3-galactosyltransferase;Down in serum
AENJPLPP_02113;9805.73504760906;0.477077403518071;0.0536093422490117;8.89914674390294;5.62776470481144e-19;1.2843300015996e-18;recN;DNA repair protein RecN;Not significant
AENJPLPP_01352;359.932282491753;1.01413547030584;0.114088559772618;8.88901983097204;6.16503263235672e-19;1.40583986103546e-18;mntD;Manganese transport system membrane protein MntD;Up in serum
AENJPLPP_00634;1232.61601175839;0.659525603747444;0.0742298617993696;8.88490949275948;6.39728281665357e-19;1.45765943365377e-18;opuCA_1;Carnitine transport ATP-binding protein OpuCA;Not significant
AENJPLPP_00354;181.926974733237;1.36895766762166;0.154791626264992;8.84387418527471;9.24557133726045e-19;2.10501201986727e-18;ohrA;Organic hydroperoxide resistance protein OhrA;Up in serum
AENJPLPP_01564;444.264582009743;-0.871236477989972;0.09857353029203;-8.83844248459888;9.70621842169131e-19;2.20816469093477e-18;;hypothetical protein;Not significant
AENJPLPP_00013;810.107116255976;0.742547569133488;0.0841118328468513;8.82809878231402;1.06470005605968e-18;2.42030176678048e-18;ybaK_1;Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK;Not significant
AENJPLPP_01653;206.026139122842;1.21675931196125;0.137869437406932;8.82544626892103;1.09024179409492e-18;2.47643065866179e-18;;hypothetical protein;Up in serum
AENJPLPP_00338;5509.02069644777;0.642406635303804;0.0728161021028242;8.82231562459437;1.12116704606848e-18;2.54469091048435e-18;;hypothetical protein;Not significant
AENJPLPP_00359;46.3747243320516;3.0494507204558;0.345663578561783;8.82201918160942;1.1241398969517e-18;2.5494512304699e-18;;hypothetical protein;Up in serum
AENJPLPP_01251;47.0837949774956;-3.03754596547363;0.345230521947125;-8.79860201334937;1.38531037725368e-18;3.13931814674141e-18;sigH;RNA polymerase sigma-H factor;Down in serum
AENJPLPP_00105;239.596737824682;1.15386925312222;0.131199912041489;8.79474105712308;1.43378243938898e-18;3.24663644129137e-18;;hypothetical protein;Up in serum
AENJPLPP_01579;1597.52598486424;0.834159525144032;0.0949641743999956;8.7839391056094;1.57847168273265e-18;3.57149148416276e-18;cycA;D-serine/D-alanine/glycine transporter;Not significant
AENJPLPP_01155;535.64801507282;-0.830772179689659;0.0946765568016105;-8.77484572480278;1.71138319685099e-18;3.86921418418486e-18;;hypothetical protein;Not significant
AENJPLPP_00541;2624.20205978587;0.530660538705752;0.0606330324707474;8.7520039338585;2.09597093877526e-18;4.73504063127506e-18;dinG_1;3'-5' exonuclease DinG;Not significant
AENJPLPP_01263;1589.61256005846;-0.601648637734496;0.0688457348313768;-8.73908368046485;2.35008752601099e-18;5.30500377964651e-18;;hypothetical protein;Not significant
AENJPLPP_01908;6574.38206346859;0.503165016853162;0.0575879129970659;8.73733724086855;2.38669191202096e-18;5.38345999055387e-18;topB_2;DNA topoisomerase 3;Not significant
AENJPLPP_00440;2074.69683963109;1.75573100387773;0.200999392970426;8.73500649893034;2.43642122437238e-18;5.49137662954517e-18;carA;Carbamoyl-phosphate synthase small chain;Up in serum
AENJPLPP_00343;209.748137720132;-1.21913937764377;0.139823715133751;-8.71911732911387;2.80378910648371e-18;6.31448869147763e-18;;hypothetical protein;Down in serum
AENJPLPP_02410;664.211024167119;0.747793006208589;0.0859276789639537;8.70258588646721;3.24405952623502e-18;7.30038743461853e-18;;hypothetical protein;Not significant
AENJPLPP_01586;1922.63730611353;0.572354703240096;0.0657874879989314;8.70005407790297;3.31726055350529e-18;7.45935346085514e-18;nadR;Transcription repressor NadR;Not significant
AENJPLPP_00280;111.865282541244;1.60973211918733;0.185168213368404;8.69335017012162;3.51905644823327e-18;7.90701572319079e-18;;hypothetical protein;Up in serum
AENJPLPP_01531;2359.92365535847;-0.543961851706759;0.0626110040042109;-8.68795925505642;3.69008081475703e-18;8.2849000251137e-18;rnc;Ribonuclease 3;Not significant
AENJPLPP_02641;59.3079545143654;2.64013560556961;0.304214401322278;8.67853590788;4.00895979236646e-18;8.99390671446159e-18;;hypothetical protein;Up in serum
AENJPLPP_03137;229.570373544697;1.15624664064677;0.133430037893843;8.66556480757862;4.49280042967945e-18;1.0071620362761e-17;;hypothetical protein;Up in serum
AENJPLPP_00342;730.270030773736;0.727146383564058;0.0840269392512019;8.6537292687792;4.98433657993537e-18;1.11649139390552e-17;;hypothetical protein;Not significant
AENJPLPP_00852;467.893248718448;-0.943615556916933;0.109187723066697;-8.6421397059496;5.51699093604733e-18;1.234856080382e-17;;Acetyltransferase;Not significant
AENJPLPP_02263;2874.90946422708;0.591271999742655;0.068712952063316;8.60495702757501;7.63453573561917e-18;1.70750906775138e-17;;hypothetical protein;Not significant
AENJPLPP_02577;1564.90057151095;0.56626078229;0.0660068886231475;8.57881342541303;9.5856811079844e-18;2.14224891684195e-17;ybeY;Endoribonuclease YbeY;Not significant
AENJPLPP_02558;3396.69016506429;-0.710907289838478;0.0829106129216887;-8.57438227491996;9.96200251942088e-18;2.22464350740442e-17;mntH;Divalent metal cation transporter MntH;Not significant
AENJPLPP_00648;14756.2833184299;-0.510646375780224;0.0595992022550542;-8.56800689369831;1.05291495766386e-17;2.349492993653e-17;parC;DNA topoisomerase 4 subunit A;Not significant
AENJPLPP_02280;81.0796348601436;-1.95213840353302;0.22797506185561;-8.56294713835595;1.10018384457291e-17;2.45308985864955e-17;;hypothetical protein;Down in serum
AENJPLPP_02198;155.154521439599;1.37678278582765;0.160906316715831;8.55642471923039;1.16421802851497e-17;2.59388133055516e-17;;hypothetical protein;Up in serum
AENJPLPP_02770;98.5032127869684;1.7245295495881;0.202004278588245;8.53709417266003;1.37639373893682e-17;3.06426496007952e-17;;hypothetical protein;Up in serum
AENJPLPP_02764;273.330281237715;1.07828980739643;0.126827452906377;8.50202209920918;1.86316331210284e-17;4.14479111141593e-17;;hypothetical protein;Up in serum
AENJPLPP_01210;243.786510088992;-1.08643064312206;0.12785355716179;-8.49746121453048;1.93782219232473e-17;4.30758643057222e-17;;hypothetical protein;Down in serum
AENJPLPP_00761;134.898247336022;1.43531593439029;0.169076953771835;8.489128189092;2.08192978321804e-17;4.62439323320438e-17;;hypothetical protein;Up in serum
AENJPLPP_01811;840.8381745767;-1.02048259832128;0.120291125561943;-8.48344043298346;2.18631165959232e-17;4.85254539080246e-17;;hypothetical protein;Down in serum
AENJPLPP_03018;62.7763328245584;2.26311654850158;0.267041123127394;8.47478666206005;2.3551072281236e-17;5.22320810989788e-17;;hypothetical protein;Up in serum
AENJPLPP_00053;154.255153364154;1.39146511249713;0.164680624471549;8.44947677944666;2.92611188890772e-17;6.48465587557023e-17;;hypothetical protein;Up in serum
AENJPLPP_01667;2926.17457640442;-0.592778858662362;0.0701869533115085;-8.44571292376022;3.02195487134907e-17;6.69196394324601e-17;;hypothetical protein;Not significant
AENJPLPP_02372;526.309981640334;-0.837964880004015;0.0992311898868869;-8.44457151989417;3.05162688909542e-17;6.75253609501965e-17;thiI_1;putative tRNA sulfurtransferase;Not significant
AENJPLPP_02088;128.486295360815;-1.50773597753777;0.178557559516718;-8.4439772901164;3.06718810947111e-17;6.7818160780409e-17;;hypothetical protein;Down in serum
AENJPLPP_01804;384.487010269246;-0.956906449350158;0.113332981174229;-8.44331843595542;3.0845331880317e-17;6.81499290102299e-17;yecD;Isochorismatase family protein YecD;Not significant
AENJPLPP_02339;59.0919131953269;-2.35245081133006;0.278643085155519;-8.44252356026378;3.10558801932902e-17;6.85630956200615e-17;;hypothetical protein;Down in serum
AENJPLPP_01469;7465.0252063233;0.52521692276573;0.0622192066271604;8.44139537029163;3.13571537851545e-17;6.91757816836136e-17;deoD;Purine nucleoside phosphorylase DeoD-type;Not significant
AENJPLPP_02102;554.224283524134;0.833872033516711;0.098907619561522;8.43081693011559;3.43260394403976e-17;7.56679991297788e-17;;hypothetical protein;Not significant
AENJPLPP_02151;824.808174204196;-0.7195294544723;0.0853793234776381;-8.42744384898709;3.53297716847612e-17;7.78217058593226e-17;;hypothetical protein;Not significant
AENJPLPP_01118;117.490611064679;1.57207992117809;0.187113729573826;8.4017347351191;4.39930720203718e-17;9.68313119601833e-17;uxaB;Altronate oxidoreductase;Up in serum
AENJPLPP_02291;327.551936962127;1.01041678938999;0.120378404697606;8.39367153874635;4.71191351529423e-17;1.03633626559946e-16;;hypothetical protein;Up in serum
AENJPLPP_02501;936.632819283332;0.663476316209868;0.0791788717840195;8.37946160712758;5.31703557152463e-17;1.16854396862488e-16;est;Carboxylesterase;Not significant
AENJPLPP_02598;424.711397839625;-0.938484302959746;0.112052555135723;-8.37539404454469;5.50394018107209e-17;1.20870843192171e-16;;hypothetical protein;Not significant
AENJPLPP_02336;3725.00563762075;-0.478323682318806;0.057149971894737;-8.36962235431748;5.78031813664939e-17;1.26844660240565e-16;;hypothetical protein;Not significant
AENJPLPP_02950;105.439732758863;1.58717903738585;0.189729991055867;8.36546203661863;5.98798086079461e-17;1.31302712851159e-16;;IS6 family transposase IS1216V;Up in serum
AENJPLPP_00468;633.74875555042;-0.78231972097639;0.0935370684719334;-8.36373999909065;6.07607419379781e-17;1.33134146368241e-16;;hypothetical protein;Not significant
AENJPLPP_02470;6445.10579614997;0.549780510909223;0.0657509944100661;8.36155431323872;6.18972889222542e-17;1.35522485219251e-16;ntpD;V-type sodium ATPase subunit D;Not significant
AENJPLPP_02600;636.187490806765;-0.752521899174999;0.0901492604992568;-8.34751050654711;6.97168306181708e-17;1.52528482915187e-16;;hypothetical protein;Not significant
AENJPLPP_01760;9142.13613278668;-0.479604494738871;0.0575812596897383;-8.32917684196377;8.14063882718874e-17;1.77969521507309e-16;tyrS1;Tyrosine--tRNA ligase 1;Not significant
AENJPLPP_01015;663.34025088214;-0.790543516925702;0.0949260407777016;-8.32799419894696;8.22235423752749e-17;1.79621121828057e-16;nagB;Glucosamine-6-phosphate deaminase;Not significant
AENJPLPP_00549;1513.49135841192;0.575029435711616;0.0690545508528264;8.32717653811341;8.27932341866938e-17;1.80630488610335e-16;yqeN;putative protein YqeN;Not significant
AENJPLPP_00566;1052.48845650585;-0.718031772767782;0.0862277620832128;-8.32715305860375;8.28096505133232e-17;1.80630488610335e-16;cysQ;3'(2')%2C5'-bisphosphate nucleotidase CysQ;Not significant
AENJPLPP_01124;6430.71490373684;-0.705876054592757;0.0847913014327711;-8.32486402101551;8.44255993804978e-17;1.8401747409881e-16;;hypothetical protein;Not significant
AENJPLPP_02024;945.1403259903;0.642024383533495;0.077160409965226;8.32064505389276;8.74858734225491e-17;1.90545148396756e-16;acuI;putative acrylyl-CoA reductase AcuI;Not significant
AENJPLPP_02798;168.474974447342;1.30431504647408;0.156824552691357;8.31703342423094;9.01923241116121e-17;1.96293010323628e-16;topB_3;DNA topoisomerase 3;Up in serum
AENJPLPP_02106;4560.4624504853;0.702229052604407;0.0845000908157972;8.31039405786208;9.538478944525e-17;2.07438765395495e-16;nusB;Transcription antitermination protein NusB;Not significant
AENJPLPP_01956;206.56384644772;1.15981956335849;0.13996172233303;8.28669113258533;1.16442505827921e-16;2.53045206694705e-16;bglF_2;PTS system beta-glucoside-specific EIIBCA component;Up in serum
AENJPLPP_01383;549.876321914933;-0.820439232421717;0.0991508890697202;-8.27465330991441;1.28829912272699e-16;2.7975593179575e-16;;hypothetical protein;Not significant
AENJPLPP_00702;2049.90750016497;-0.5801841247766;0.0703021275639005;-8.25272498686824;1.54823054033992e-16;3.35949875817426e-16;cvfB;Conserved virulence factor B;Not significant
AENJPLPP_01523;8707.41910405515;-0.500573064244144;0.0606766531474093;-8.24984632932934;1.58598334788706e-16;3.43885592631952e-16;plsX;Phosphate acyltransferase;Not significant
AENJPLPP_02892;92.3447860483005;1.72195422670588;0.208841151488432;8.24528218903863;1.64770904774797e-16;3.5700362701206e-16;;hypothetical protein;Up in serum
AENJPLPP_01232;7325.5697778368;-0.507238827290766;0.0615418151673959;-8.24218177366168;1.69098402427938e-16;3.66107470535432e-16;prs;Ribose-phosphate pyrophosphokinase;Not significant
AENJPLPP_00393;423.351767826914;0.842068315570818;0.102503520960601;8.21501844697099;2.12131645810734e-16;4.5893562600361e-16;sasA_1;Adaptive-response sensory-kinase SasA;Not significant
AENJPLPP_03136;160.955944569181;1.42414527849038;0.173471467564499;8.20968023436396;2.21778327255929e-16;4.79449509257065e-16;;hypothetical protein;Up in serum
AENJPLPP_02144;33.0901956860402;4.32999965397393;0.527679223699386;8.2057421620994;2.29170766104921e-16;4.95063257342382e-16;;hypothetical protein;Up in serum
AENJPLPP_02145;374.346190398051;0.948622115207964;0.11564335336307;8.2029972983376;2.34466470320504e-16;5.06127769883846e-16;eis_2;N-acetyltransferase Eis;Not significant
AENJPLPP_01129;120.21336610052;-1.52303504129461;0.185767095943775;-8.19862653047868;2.43149048028672e-16;5.24481502118142e-16;;hypothetical protein;Down in serum
AENJPLPP_02037;133.25802982786;-1.55779026443006;0.190078639473769;-8.19550407527528;2.49545169320644e-16;5.37879743198902e-16;gmuE_3;Putative fructokinase;Down in serum
AENJPLPP_01755;59.10773288523;-2.2041451099743;0.270080478765059;-8.16106784189932;3.3207557772138e-16;7.15239705861433e-16;;Multidrug efflux system ATP-binding protein;Down in serum
AENJPLPP_02586;1095.53911915053;-0.697761202145205;0.0856968086268878;-8.1422075492118;3.88135161080965e-16;8.35365549939223e-16;ywqD;Tyrosine-protein kinase YwqD;Not significant
AENJPLPP_02774;73.8558239445801;1.90977284770387;0.234809132339635;8.13329885713951;4.17763003915633e-16;8.98468144314862e-16;;hypothetical protein;Up in serum
AENJPLPP_02625;7261.84447189803;-0.497678112646393;0.0613296900109608;-8.11479908927386;4.8658917632065e-16;1.04571784608541e-15;asnS;Asparagine--tRNA ligase;Not significant
AENJPLPP_02543;1880.78132070235;0.593390488476991;0.0734011022152222;8.08421768295914;6.25644961247456e-16;1.34356794037802e-15;;hypothetical protein;Not significant
AENJPLPP_02118;7857.8010320068;0.531864127286305;0.065851258279174;8.07674965042409;6.65159073627436e-16;1.4273715714098e-15;rsmH;Ribosomal RNA small subunit methyltransferase H;Not significant
AENJPLPP_02820;197.96156122976;-1.12322230939266;0.139204049943522;-8.06889102614742;7.09395457649052e-16;1.52117788856704e-15;;hypothetical protein;Down in serum
AENJPLPP_01443;200.74230380332;-1.22996200040579;0.152647226832703;-8.05754566215474;7.78415195161591e-16;1.66795073459202e-15;;hypothetical protein;Down in serum
AENJPLPP_02632;65.8441121871671;1.96030795988407;0.244849018946167;8.00619078778123;1.18316122494159e-15;2.5333569757573e-15;;hypothetical protein;Up in serum
AENJPLPP_02729;108.148868107064;1.51151749001165;0.188854154407802;8.00362319140596;1.20810700350263e-15;2.58486965040386e-15;;hypothetical protein;Up in serum
AENJPLPP_02129;16766.471329403;0.462034453595328;0.0577548987100137;7.99991799682992;1.24502099119557e-15;2.66189510011857e-15;;hypothetical protein;Not significant
AENJPLPP_01257;15670.1254551896;-0.459035221786867;0.0575000335297561;-7.98321659324457;1.42568417136637e-15;3.04592245562646e-15;gltX;Glutamate--tRNA ligase;Not significant
AENJPLPP_02060;464.20456715423;-0.780131202077951;0.0977319584594246;-7.98235515153253;1.43567236696439e-15;3.06501314706767e-15;larR;Lactate racemization regulatory protein;Not significant
AENJPLPP_00865;670.686262055698;0.765800151054825;0.0959519094646291;7.98108297508266;1.45054910581183e-15;3.09450475906524e-15;ghrB_1;Glyoxylate/hydroxypyruvate reductase B;Not significant
AENJPLPP_01775;111.792854440121;-1.47660452654243;0.185176789968269;-7.97402593918738;1.53587283357528e-15;3.27413008153091e-15;padC;Phenolic acid decarboxylase PadC;Down in serum
AENJPLPP_00165;3070.73949873222;0.513285211115779;0.0644931429529682;7.95875635166507;1.73777049849423e-15;3.70181981829935e-15;yvcJ;Nucleotide-binding protein YvcJ;Not significant
AENJPLPP_01244;3405.43310977674;-0.481711617346343;0.0606319539232436;-7.94484733175779;1.94430095757471e-15;4.13874589799529e-15;pgsA;CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase;Not significant
AENJPLPP_01623;548.55414571766;0.743231540999856;0.0936304613938536;7.93792458069255;2.05592280155267e-15;4.37315354135966e-15;opuCC;Glycine betaine/carnitine/choline-binding protein OpuCC;Not significant
AENJPLPP_02615;1408.47955631508;0.550903842297131;0.0694064124239662;7.93736231361387;2.06526102288862e-15;4.38981029098661e-15;;hypothetical protein;Not significant
AENJPLPP_02890;181.835607698307;1.15669232926297;0.14593317567337;7.92617801898518;2.25993558544455e-15;4.80009658994496e-15;btuD_6;Vitamin B12 import ATP-binding protein BtuD;Up in serum
AENJPLPP_01269;351.57852412835;0.873624312896623;0.110223767886999;7.92591588587552;2.26470857199949e-15;4.80672839771319e-15;msr(C);ABC-F type ribosomal protection protein Msr(C);Not significant
AENJPLPP_01036;85.5699259445296;1.67529605886277;0.211418282359014;7.92408319739309;2.2983570837975e-15;4.87459273708544e-15;lnrL;Linearmycin resistance ATP-binding protein LnrL;Up in serum
